smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_et_treespread,oof_ensemble
*NC(=S)OC(*)=S,*NC(=S)OC(*)=S,4.0637,3.9939781719483705,3.928619999999999,4.059881812989884,0.23329264665508295,3.9818877565485
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,*Oc1ccc(C(F)(F)C(*)(F)F)cc1,1.7411,1.9625798424932985,2.1061751666666644,2.1935252515028587,0.20783291580411178,2.0730835501553964
*COc1ccc(-c2ccc(*)cc2)s1,*COc1ccc(-c2ccc(*)cc2)s1,1.6377,1.3163803168634653,1.2323105000000003,1.2609828913703298,0.2520804429217763,1.2695146489845626
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,3.5136,3.365916123474505,3.1353882499999974,2.8495824046576685,0.500562343086357,3.1559921553126076
*CNCN*,*CNCN*,0.8689,1.177528862454505,0.7970614999999996,0.7968623531405293,0.1922088968587012,0.9364000343762462
*CC(*)(F)F,*CC(*)(F)F,1.1415,1.4533564838258666,0.9313680000000011,0.69774114192734,0.4683078778887523,1.0704044130675703
*COc1ccc(O*)cc1,*COc1ccc(O*)cc1,0.9466,1.118204388072797,0.8229659999999996,0.8755153002689915,0.1948304748424468,0.9428652129889448
*CCNC(*)=S,*CCNC(*)=S,1.6837,1.930606292333027,2.4506749999999995,2.4667356509998286,0.31561007348643216,2.2637374238958925
*CC(O*)C(F)(F)F,*CC(O*)C(F)(F)F,0.7546,1.0744863192393048,0.6270726666666664,0.8310351893331078,0.20745437518511023,0.8365466467361847
*CC(=S)C(=O)O*,*CC(=S)C(=O)O*,3.8755,3.3303079197531402,4.868680500000007,4.029278177598973,0.4020610158127942,4.117579374993084
*Cc1ccc(-c2ccc(C(*)=S)s2)s1,*Cc1ccc(-c2ccc(C(*)=S)s2)s1,3.2587,3.249769561745314,3.1172866666666676,3.185469372682446,0.17835704017659515,3.1810534312029226
*CCc1ccc(-c2ccc(*)s2)s1,*CCc1ccc(-c2ccc(*)s2)s1,1.9411,1.974197139189354,1.6136970833333348,1.4187613488970485,0.18728933528721392,1.7022163461082778
*Nc1ccc(C(=O)C(*)=S)cc1,*Nc1ccc(C(=O)C(*)=S)cc1,4.0513,3.7860419744997573,3.7211661666666602,3.680457612078296,0.22094747848068377,3.73583889112985
*Cc1ccc(-c2ccc(N*)s2)s1,*Cc1ccc(-c2ccc(N*)s2)s1,1.6017,1.527552147089418,1.4305250833333332,1.700170462882591,0.32148135569318237,1.5263096399215297
*Nc1ccc(C(=O)O*)s1,*Nc1ccc(C(=O)O*)s1,2.6486,2.2434178757223413,2.6060989166666717,2.555330340140387,0.33002617533006834,2.4618901146285657
*C(F)C(*)(F)F,*C(F)C(*)(F)F,1.524,1.5415854620824012,1.0396631666666674,1.3946669217518541,0.36348594159193026,1.3028489506861163
*C(=S)OC(=S)c1ccc(*)cc1,*C(=S)OC(=S)c1ccc(*)cc1,3.7508,3.9149177853218875,3.232424499999997,3.610917436330838,0.6031284403929734,3.567009401487435
*OC(=O)C(=S)C(*)=O,*OC(=O)C(=S)C(*)=O,5.1004,5.092902841632853,4.798184166666655,4.681131832490148,0.2248041318307881,4.8800038417863645
*Oc1ccc(C(F)(F)C(*)(F)F)s1,*Oc1ccc(C(F)(F)C(*)(F)F)s1,1.9642,1.9654458657815552,1.8158347500000005,1.9792646829469673,0.32184355532608944,1.9071546921232916
*OC(=O)c1ccc(C(*)=O)cc1,*OC(=O)c1ccc(C(*)=O)cc1,3.2451,2.6732240256389344,2.8981662499999943,2.76272252202618,0.5938010520097473,2.785501133588302
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,2.3351,2.3069248001718887,2.5026531666666694,2.2645264224733674,0.3192709171098966,2.377750986329714
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,3.0264,2.2369386301811005,2.8953450833333334,3.011263466428631,0.2818564854269195,2.6800362067024466
*CC(=O)c1ccc(C(*)=S)cc1,*CC(=O)c1ccc(C(*)=S)cc1,3.7473,2.8167691904760694,3.0804325833333333,3.0087392870564886,0.16098325625750937,2.967823986502388
*CNCC(*)=O,*CNCC(*)=O,1.6269,2.0221837409039773,1.112413333333332,1.2909072445849827,0.22642311705938686,1.4855805508225886
*OC(=S)c1ccc(C(*)=O)s1,*OC(=S)c1ccc(C(*)=O)s1,4.037,3.5174017911494313,3.6213000833333386,3.5484420087815973,0.3781150793097019,3.566960717219838
*CNc1ccc(N*)cc1,*CNc1ccc(N*)cc1,0.54,1.6137663122254404,0.6791689166666669,0.7565248607045936,0.07822719672490829,1.0388371194214197
*Cc1ccc(Cc2ccc(*)s2)s1,*Cc1ccc(Cc2ccc(*)s2)s1,1.174,1.5461165721608978,1.7917718333333363,1.9633100126487242,0.3051921432811267,1.7400985678136216
*Cc1ccc(NO*)cc1,*Cc1ccc(NO*)cc1,0.7333,1.3418989309612255,1.166522916666665,1.1928163465758341,0.314766146220922,1.2366453425507877
*OC(=S)Oc1ccc(*)cc1,*OC(=S)Oc1ccc(*)cc1,1.8722,2.398373313749034,2.545344416666663,2.4829229026902953,0.18030720172094483,2.4775569976384406
*c1ccc(C(F)(F)CC(*)(F)F)cc1,*c1ccc(C(F)(F)CC(*)(F)F)cc1,1.9565,2.0679044337985575,2.166131000000006,2.339370953921169,0.2243292748644773,2.168847951929717
*Cc1ccc(CO*)cc1,*Cc1ccc(CO*)cc1,1.6106,1.3092503802296576,1.1451322499999987,0.9659427769436805,0.30783047770773264,1.165225338320925
*NC(=O)OC(*)=S,*NC(=O)OC(*)=S,3.7701,3.1948677727054244,3.746750333333334,3.363730625782029,0.6129166496328121,3.4590029764899732
*Oc1ccc(OC(*)=O)s1,*Oc1ccc(OC(*)=O)s1,1.7594,1.6540399916953197,1.4098227499999998,1.4659516745354426,0.22585899893011852,1.5118302171317684
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,*CC(=O)c1ccc(-c2ccc(*)s2)cc1,2.4129,3.0155277539404155,2.736195833333332,2.6150898058733882,0.28435957722158606,2.811473020927487
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,1.9244,2.020596129754904,2.028441666666667,1.87877494463204,0.07066599307855076,1.9921318118328417
*OC(=S)OC(*)=O,*OC(=S)OC(*)=O,3.1486,3.5080654808156737,3.901679749999996,2.96808649923388,0.29480328556550267,3.548914909105949
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,2.4594,1.9131752079602584,2.3701954166666725,2.4202469061423546,0.07829733862614684,2.213949041113618
*NOC(=S)O*,*NOC(=S)O*,2.7178,2.3517205852027496,2.085682500000002,2.3501985635413867,0.17351373586157043,2.242237820414985
*CC(=S)c1ccc(N*)cc1,*CC(=S)c1ccc(N*)cc1,3.0309,2.217773019684992,2.946250833333331,2.7080689258685373,0.2121203735090973,2.6261652418155452
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,2.874,2.3473846094593296,2.9681410833333333,3.0131704801042103,0.14304853292460548,2.750788501424307
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,0.9199,1.5976698610942028,1.205008,2.1455653498472462,0.7135930576062083,1.55897971455925
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,2.1866,2.8529303149769545,2.6267943333333346,2.931428579851176,0.44440473042736867,2.7776940779566814
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,*OCCC(=O)CC(=O)Oc1ccc(*)cc1,2.0323,2.125889315042667,1.3233939166666662,1.1108642916553515,0.39581178640365006,1.5699062963329862
*c1ccc(OC(=S)c2ccc(*)s2)cc1,*c1ccc(OC(=S)c2ccc(*)s2)cc1,3.1094,2.672869600158479,2.8542159999999983,3.1325000958259026,0.47589666380610185,2.8499492082332694
*NC(F)(F)NC(*)(F)F,*NC(F)(F)NC(*)(F)F,1.6576,2.1652341288025356,1.3041279166666666,1.5236459493275067,0.6167380442653679,1.668631980890069
*Cc1ccc(Cc2ccc(*)cc2)cc1,*Cc1ccc(Cc2ccc(*)cc2)cc1,1.0649,0.8601483684108888,1.360161416666667,1.3210982857401317,0.3844387144829081,1.1682564708706518
*CCCCCOCO*,*CCCCCOCO*,0.5413,0.7854776574874534,0.7322182500000005,0.5422326757611485,0.17661095592193513,0.7092867354756102
*Oc1ccc(Oc2ccc(*)cc2)s1,*Oc1ccc(Oc2ccc(*)cc2)s1,1.2264,0.9336979715281193,1.5849889166666669,1.3834996005627478,0.39140971618723386,1.301377646788268
