polymer,smiles,n_variants,pred_canonical,mean_pred,std_pred,std_pred_graph_only,max_dev,viol_rate_0_5sigma,viol_rate_1sigma,viol_rate_2sigma
0,*OC(F)(F)c1ccc(C(*)(F)F)s1,30,7.618937540278752,7.210503081924164,0.1923949751747857,0.0,0.6718174682646243,0.36666666666666664,0.0,0.0
1,*c1ccc(C(F)(F)CC(*)(F)F)s1,30,7.155343229987549,6.743992916369558,0.15872261567494295,0.0,0.5920555677227437,0.23333333333333334,0.0,0.0
2,*CC(=O)C(=S)C(*)=O,30,6.831708890878692,6.8209091646315585,0.053566650720615075,1.7763568394002505e-15,0.12219347234397215,0.0,0.0,0.0
3,*Oc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,30,4.803368714872426,5.266903798874456,0.05361097520221825,1.1580429779916288e-15,0.5507915095588016,0.1,0.0,0.0
4,*C(=O)C(F)(F)NC(*)(F)F,30,8.541306953357218,8.278004960507426,0.20010384655459817,1.7763568394002505e-15,0.6517645659681257,0.1,0.0,0.0
5,*NC(F)(F)CC(*)(F)F,30,8.544907527192724,8.168765994508785,0.2082648488298792,0.0,0.7407454335281418,0.26666666666666666,0.0,0.0
6,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,30,5.515146017893262,5.513763824943603,0.03907073500731655,1.8488908177493114e-15,0.08526922616624155,0.0,0.0,0.0
7,*Cc1ccc(CC(*)=S)cc1,30,5.972234257515565,6.0004340752001815,0.017538916084112614,0.0,0.08147005166011301,0.0,0.0,0.0
8,*COc1ccc(O*)cc1,30,5.813741837547516,5.896174380275256,0.023906949153329953,8.881784197001252e-16,0.11682789012376915,0.0,0.0,0.0
9,*CNC(=S)O*,24,6.242516300680847,6.203688693493727,0.04630142449545034,8.881784197001252e-16,0.13099484430102848,0.0,0.0,0.0
10,*CC(*)(F)F,30,8.088549311257253,7.876868959821385,0.1431301469931189,0.0,0.4207323313653788,0.0,0.0,0.0
11,*C(=S)C(=O)C(F)(F)C(*)(F)F,30,7.270175459063135,6.943643096809055,0.18886102614105052,1.7763568394002505e-15,0.5366607431766575,0.06666666666666667,0.0,0.0
12,*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,30,5.373240695412571,5.4399115617370635,0.04615095234877956,8.881784197001252e-16,0.1713044778525319,0.0,0.0,0.0
13,*CCC(F)(F)C(*)(F)F,30,8.079028914070886,7.980205759457272,0.13284792122465075,1.7763568394002505e-15,0.37901580185649664,0.0,0.0,0.0
14,*Nc1ccc(C(=S)c2ccc(*)s2)s1,30,5.239827409313133,5.40462802535601,0.047897178884832387,8.881784197001252e-16,0.24948581370562284,0.0,0.0,0.0
15,*Oc1ccc(-c2ccc(C(*)=O)s2)cc1,30,5.809387834873674,5.9540168533257996,0.07417494075314895,2.6645352591003757e-15,0.31187063540504933,0.0,0.0,0.0
16,*CC(=O)CO*,24,6.9811135662127946,6.893562346551349,0.09717039688578309,0.0,0.22398039432147776,0.0,0.0,0.0
17,*CNC(=S)c1ccc(*)cc1,30,5.775269549701823,5.783715623085805,0.01812978443745762,1.7763568394002505e-15,0.04383153459147149,0.0,0.0,0.0
18,*CC(=S)c1ccc(C(*)=S)s1,30,5.924705878383611,5.984211484757629,0.020287082757554125,1.7763568394002505e-15,0.10663933575174145,0.0,0.0,0.0
19,*CNCO*,10,6.03868501872787,5.985198060526799,0.03932883103974928,8.881784197001252e-16,0.1313943838510676,0.0,0.0,0.0
20,*Nc1ccc(*)cc1,28,5.892475072875761,5.940748026999878,0.02213551870956564,8.881784197001252e-16,0.0785990917517827,0.0,0.0,0.0
21,*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,30,5.138148513109218,5.477982261882124,0.14328653055003926,1.8488908177493114e-15,0.5636121654855151,0.1,0.0,0.0
22,*C(=O)c1ccc(Oc2ccc(*)s2)cc1,30,6.263258783095422,6.0497521727032755,0.09199389146520157,2.6645352591003757e-15,0.3796066433970857,0.0,0.0,0.0
23,*c1ccc(*)s1,20,6.160255654475776,6.236609682714496,0.024724433042261892,0.0,0.09961895799187381,0.0,0.0,0.0
24,*NC(=O)c1ccc(C(*)=O)s1,30,7.066951334151266,6.8270451319708405,0.17556548058457772,8.881784197001252e-16,0.48747589441590655,0.0,0.0,0.0
25,*OC(=S)c1ccc(C(*)=O)cc1,30,6.816693880626499,6.700826934151637,0.05317591910194216,1.7763568394002505e-15,0.21953623998258465,0.0,0.0,0.0
26,*Cc1ccc(-c2ccc(O*)s2)s1,30,5.270597873524473,5.48293015267897,0.037364797386699664,1.7763568394002505e-15,0.2653122120442646,0.0,0.0,0.0
27,*Sc1ccc(*)cc1,28,6.160400357500782,6.173369701102402,0.011142941717375758,8.881784197001252e-16,0.03126227148816074,0.0,0.0,0.0
28,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,30,4.736527443340092,5.1231045581175145,0.07499610794556155,0.0,0.48153582814451834,0.0,0.0,0.0
29,*CC(CC(CC(*)c1ccccn1)c1ccccn1)c1ccccn1,30,5.694010338806585,5.719304022576318,0.030421057027758304,1.7763568394002505e-15,0.09353340844687175,0.0,0.0,0.0
30,*Cc1ccc(-c2ccc(N*)cc2)cc1,30,5.141274143763058,5.249234057424234,0.0494571339063207,1.7763568394002505e-15,0.17146855969877528,0.0,0.0,0.0
31,*NC(=O)Nc1ccc(*)s1,30,4.943041475371891,5.33013355652911,0.1768898406930762,0.0,0.5888038912118612,0.26666666666666666,0.0,0.0
32,*CC(=O)C(=S)O*,30,6.737968176842029,6.719889004475259,0.06521186264695326,0.0,0.16150820833798818,0.0,0.0,0.0
33,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)s1,30,5.537396708235217,5.534794785629069,0.04330765645181253,1.7763568394002505e-15,0.14073563114714904,0.0,0.0,0.0
34,*c1ccc(NC(F)(F)C(*)(F)F)cc1,30,6.724693608321076,6.705386008575615,0.13145186830572256,0.0,0.33290344518160797,0.0,0.0,0.0
35,*Oc1ccc(C(F)(F)C(*)(F)F)s1,30,6.892324850139064,6.772818500927447,0.1669983468580287,8.580618731806452e-16,0.3545103284729718,0.0,0.0,0.0
36,*CNCC(*)=S,24,6.090355501123506,6.07633747059185,0.03668501912739783,0.0,0.09721939258782264,0.0,0.0,0.0
37,*CNc1ccc(-c2ccc(*)s2)cc1,30,5.232529207112048,5.288183164710572,0.05496825679510808,1.7763568394002505e-15,0.12344461324349965,0.0,0.0,0.0
38,*Nc1ccc(C(=O)C(*)=S)cc1,30,6.008659108624331,6.263242484097507,0.09757766923030056,0.0,0.3891909293291249,0.0,0.0,0.0
39,*NC(=S)c1ccc(O*)cc1,30,6.1171794406237705,6.057266559365451,0.0195562320570115,0.0,0.09309702942605114,0.0,0.0,0.0
40,*NC(=S)NC(*)=S,30,6.164307689407408,6.147385662824135,0.02697519377048676,2.6645352591003757e-15,0.07210191479600159,0.0,0.0,0.0
41,*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,30,5.434298254110781,5.497013287460517,0.02432164886908978,1.7763568394002505e-15,0.08947774746391968,0.0,0.0,0.0
42,*NC(=O)C(=S)C(*)=O,30,6.1443385549902905,6.32168467346162,0.13314103498823485,1.7763568394002505e-15,0.37250906647794846,0.0,0.0,0.0
43,*OC(=O)c1ccc(C(*)=O)s1,30,7.464469964415781,7.092305730513912,0.13162720089021002,1.7313784796629085e-15,0.5838261011645498,0.16666666666666666,0.0,0.0
44,*C(F)C(*)(F)F,30,8.019760537969796,7.881076302972521,0.12585068738489508,1.7763568394002505e-15,0.3634497028886772,0.0,0.0,0.0
45,*CC(=O)NC(*)=O,30,5.858593385066262,6.034626183210595,0.14041184299802667,1.7763568394002505e-15,0.39860204738752625,0.0,0.0,0.0
46,*CNCCNC(=O)OC*,30,6.372764705575803,6.3493742773097654,0.06604909523955668,0.0,0.16435669842958234,0.0,0.0,0.0
47,*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,30,5.756593902383594,5.760922865824349,0.029735595114923047,1.7763568394002505e-15,0.07957988703509677,0.0,0.0,0.0
48,*CC(O*)C(F)(F)F,30,8.001357171069499,8.027208579828095,0.24016861227175187,3.462756959325817e-15,0.8483572301449573,0.06666666666666667,0.0,0.0
49,*Cc1ccc(C(=O)c2ccc(*)s2)cc1,30,6.5613618990057,6.399827504590381,0.1124006080545471,1.7763568394002505e-15,0.3646079103680657,0.0,0.0,0.0
50,*OC(=S)Oc1ccc(*)s1,30,6.115585854365609,6.121270143287102,0.061583193878055484,1.7763568394002505e-15,0.1332218163767962,0.0,0.0,0.0
51,*CC(=O)c1ccc(O*)cc1,30,6.782359409497672,6.672975699679895,0.09628240115022173,0.0,0.2794663068687333,0.0,0.0,0.0
52,*c1ccc(CC(F)(F)C(*)(F)F)s1,30,6.824971985542465,6.579744993318209,0.10244053618014397,1.8488908177493114e-15,0.3912468722865716,0.0,0.0,0.0
53,*c1ccc(C(F)(F)CC(*)(F)F)cc1,30,7.483655718907823,7.296571485477617,0.14392481043837624,1.7763568394002505e-15,0.46885635029546435,0.0,0.0,0.0
54,*CNOc1ccc(*)s1,30,5.5520865680070814,5.659353003093247,0.04337419663246546,1.7763568394002505e-15,0.15882911373960695,0.0,0.0,0.0
55,*OC(=S)c1ccc(C(*)=O)s1,30,6.792398605523853,6.725047919836849,0.0451110834986797,8.881784197001252e-16,0.1640737513537358,0.0,0.0,0.0
56,*Oc1ccc(Oc2ccc(*)s2)s1,30,5.108657748504427,5.302063056280351,0.05366714905013429,1.7763568394002505e-15,0.28204192147185303,0.0,0.0,0.0
57,*OC(F)(F)NC(*)(F)F,30,9.066646463155971,8.338787172353895,0.24476360011704715,1.7763568394002505e-15,1.1237048734256252,0.8,0.1,0.0
58,*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,30,5.97842171272805,5.826125181376045,0.07311114854198988,0.0,0.29453383959647894,0.0,0.0,0.0
59,*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,30,5.429430058280614,5.444559713206704,0.039576466512820936,0.0,0.0753309024296982,0.0,0.0,0.0
60,*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,30,6.127910998410973,6.034984150896802,0.12762039254047805,8.881784197001252e-16,0.29335123393688267,0.0,0.0,0.0
61,*Nc1ccc(Oc2ccc(*)cc2)cc1,30,5.33212245620301,5.403929107135439,0.04388802165042231,1.8488908177493114e-15,0.1425023013825859,0.0,0.0,0.0
62,*CC(=S)c1ccc(O*)s1,30,5.945178721705427,6.028753398719814,0.03280546006656367,1.7763568394002505e-15,0.13872744386396274,0.0,0.0,0.0
63,*Cc1ccc(C(=O)C(*)=S)s1,30,6.458539073519171,6.425943423376946,0.04030936925277048,1.7763568394002505e-15,0.11189927603894745,0.0,0.0,0.0
64,*CC(=O)NC(*)=S,30,5.926308655170773,5.977695489578039,0.045899498304635945,0.0,0.1613758319018812,0.0,0.0,0.0
65,*OC(F)(F)C(=S)C(*)(F)F,30,7.687406193990179,7.474488831865255,0.21223829453888537,1.7763568394002505e-15,0.4845823144922621,0.0,0.0,0.0
66,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,30,4.9173910643943035,5.203532896968564,0.04547839633793215,8.881784197001252e-16,0.3701165886834108,0.0,0.0,0.0
67,*Nc1ccc(-c2ccc(C(*)=O)s2)s1,30,5.20126263710874,5.426110904422444,0.07922430579774319,1.7763568394002505e-15,0.4184964320171165,0.0,0.0,0.0
68,*CNc1ccc(C(*)=S)s1,30,5.336135642350245,5.524647093484751,0.0768908281167724,2.6645352591003757e-15,0.29613355272956987,0.0,0.0,0.0
69,*CNc1ccc(O*)cc1,30,5.1360027114924165,5.373534840435483,0.07283173776855954,1.7763568394002505e-15,0.29356051385592075,0.0,0.0,0.0
